"","player_id","player","position","draft_team","position_rank_mean","overall_raw_points_rank","expected_ppr_17","expected_ppg","downside_ppr_17","median_ppr_17","upside_ppr_17","downside_ppg","median_ppg","upside_ppg","position_rank_floor","position_rank_median","position_rank_ceiling","player_key","espn_projected_ppr","projection_range","uncertainty_score","espn_difference","espn_position_rank","upside_headroom","downside_risk","total_uncertainty","upside_pct","downside_pct","uncertainty_pct","espn_adp","espn_position_adp_rank","ceiling_value_gap","ceiling_gap_vs_espn","median_value_gap","median_gap_vs_espn","floor_value_gap","floor_gap_vs_espn","mean_value_gap"
"121","00-0035640","DK Metcalf","WR","PIT",26,82,194.532530640649,11.4430900376852,163.856048583984,198.929977416992,246.340194702148,9.63859109317555,11.7017633774701,14.4905996883617,23,27,25,"dkmetcalf",195.79324142,82.4841461181641,0.414639096576494,-1.26071077935134,30,47.4102172851562,35.0739288330078,82.4841461181641,0.238326158283204,0.17631293829329,0.414639096576494,85.2,31,6,5,4,3,8,7,5
"122","00-0038544","Quentin Johnston","WR","LAC",27,84,193.726430999131,11.3956724117136,166.284820556641,209.687576293945,262.535980224609,9.78146003274357,12.3345633114085,15.4432929543888,20,20,18,"quentinjohnston",165.39610291,96.2511596679688,0.459021756887692,28.3303280891306,44,52.8484039306641,43.4027557373047,96.2511596679688,0.252034025404442,0.20698773148325,0.459021756887692,130.3,42,24,26,22,24,22,24,15
"123","00-0038559","Michael Wilson","WR","ARI",28,89,188.540840552106,11.0906376795356,158.360748291016,185.269073486328,239.404312133789,9.31533813476562,10.8981807933134,14.0826065961052,25,30,31,"michaelwilson",176.36272608,81.0435638427734,0.437437087138853,12.1781144721056,38,54.1352386474609,26.9083251953125,81.0435638427734,0.292197923964119,0.145239163174733,0.437437087138853,102.7,35,4,7,5,8,10,13,7
"124","00-0037664","Alec Pierce","WR","IND",29,90,187.456346448725,11.0268439087485,175.959213256836,210.65934753418,251.475357055664,10.3505419562845,12.39172632554,14.7926680620979,16,19,24,"alecpierce",185.42948979,75.5161437988282,0.358475162307125,2.02685665872505,35,40.8160095214844,34.7001342773438,75.5161437988282,0.19375361216697,0.164721550140155,0.358475162307125,108.1,36,12,11,17,16,20,19,7
"125","00-0037261","Khalil Shakir","WR","BUF",30,91,185.764475509076,10.9273220887692,138.273193359375,164.900268554688,194.64485168457,8.13371725643382,9.70001579733456,11.4496971579159,33,39,46,"khalilshakir",171.28169853,56.3716583251953,0.341853041352084,14.4827769790759,42,29.7445831298828,26.6270751953125,56.3716583251953,0.180379227945395,0.161473813406689,0.341853041352084,140.3,46,0,-4,7,3,13,9,16
"126","00-0035659","Terry McLaurin","WR","WAS",31,94,182.448921144047,10.7322894790616,136.073791503906,170.389450073242,235.097229003906,8.00434067670037,10.0229088278378,13.8292487649357,34,37,32,"terrymclaurin",218.20946591,99.0234375,0.581159440666277,-35.7605447659533,22,64.7077789306641,34.3156585693359,99.0234375,0.379763998902804,0.201395441763474,0.581159440666277,60.9,24,-8,-10,-13,-15,-10,-12,-7
"127","00-0039919","Rome Odunze","WR","CHI",32,95,182.027597799604,10.7075057529179,143.39778137207,203.954879760742,243.789916992188,8.43516361012178,11.997345868279,14.3405833524816,31,22,26,"romeodunze",213.55134299,100.392135620117,0.492227181511354,-31.523745190396,23,39.8350372314453,60.5570983886719,100.392135620117,0.195312989216907,0.296914192294447,0.492227181511354,65.1,26,0,-3,4,1,-5,-8,-6
"128","00-0038994","Jordan Addison","WR","MIN",33,99,180.73516498214,10.631480293067,114.546539306641,180.368988037109,231.059265136719,6.73803172392004,10.6099404727711,13.5917214786305,44,32,34,"jordanaddison",171.07916574,116.512725830078,0.64596872831657,9.65599924213984,43,50.6902770996094,65.8224487304687,116.512725830078,0.281036544315369,0.364932184001201,0.64596872831657,121.3,40,6,9,8,11,-4,-1,7
"129","00-0039849","Marvin Harrison Jr.","WR","ARI",34,105,175.387552798963,10.3169148705272,134.044509887695,177.708786010742,232.668197631836,7.88497116986443,10.4534580006319,13.6863645665786,36,34,33,"marvinharrison",193.61006177,98.6236877441406,0.554973616994823,-18.2225089710374,31,54.9594116210937,43.6642761230469,98.6236877441406,0.309266710188271,0.245706906806552,0.554973616994823,78.6,28,-5,-2,-6,-3,-8,-5,-6
"130","00-0038606","Parker Washington","WR","JAX",35,108,173.853415461625,10.2266714977426,134.725952148438,178.413024902344,221.017501831055,7.92505600873162,10.4948838177849,13.0010295194738,35,33,38,"parkerwashington",187.2268169,86.2915496826172,0.483661715448464,-13.3734014383752,34,42.6044769287109,43.6870727539062,86.2915496826172,0.238796898107809,0.244864817340656,0.483661715448464,89.6,34,-4,-4,1,1,-1,-1,-1
"131","00-0036252","Michael Pittman","WR","PIT",36,110,172.746139384169,10.1615376108335,143.172546386719,174.907241821289,205.263076782227,8.4219144933364,10.2886612836052,12.0742986342486,32,35,43,"michaelpittman",197.17356957,62.0905303955078,0.354991192754321,-24.4274301858309,29,30.3558349609375,31.7346954345703,62.0905303955078,0.173553905743671,0.18143728701065,0.354991192754321,89.5,33,-10,-14,-2,-6,1,-3,-3
"132","00-0038997","Josh Downs","WR","IND",37,111,172.570426519354,10.151201559962,104.274131774902,146.410461425781,207.166397094727,6.1337724573472,8.61238008386949,12.186258652631,47,47,41,"joshdowns",157.67928759,102.892265319824,0.702765801827505,14.8911389293538,45,60.7559356689453,42.1363296508789,102.892265319824,0.41496990773261,0.287795894094895,0.702765801827505,136.4,44,3,4,-3,-2,-3,-2,7
"133","00-0036613","Jaylen Waddle","WR","DEN",38,112,172.086393632855,10.1227290372268,146.777694702148,181.561859130859,242.344024658203,8.63398204130285,10.6801093606388,14.2555308622472,30,31,28,"jaylenwaddle",213.05733051,95.5663299560547,0.526356859384084,-40.9709368771445,24,60.7821655273438,34.7841644287109,95.5663299560547,0.334773866153989,0.191582993230095,0.526356859384084,52.1,22,-6,-4,-9,-7,-8,-6,-16
"134","00-0038563","Tre Tucker","WR","LV",39,115,167.274085027284,9.83965206042847,112.244155883789,137.834854125977,202.760162353516,6.60259740492877,8.10793259564568,11.9270683737362,45,49,44,"tretucker",137.95066206,90.5160064697265,0.656698968078117,29.323422967284,51,64.925308227539,25.5906982421875,90.5160064697265,0.471036942283114,0.185662025795003,0.656698968078117,169.4,52,8,7,3,2,7,6,13
"135","00-0038124","Christian Watson","WR","GB",40,116,167.235798914375,9.83739993613973,125.378036499023,158.086578369141,226.815124511719,7.37517861758961,9.29921049230239,13.3420661477482,38,42,36,"christianwatson",188.75787347,101.437088012695,0.641655281929338,-21.5220745556246,33,68.7285461425781,32.7085418701172,101.437088012695,0.43475256945655,0.206902712472788,0.641655281929338,88.5,32,-4,-3,-10,-9,-6,-5,-8
"136","00-0036407","Jerry Jeudy","WR","CLE",41,117,166.463762592302,9.79198603484132,111.557205200195,147.335693359375,219.599655151367,6.56218854118796,8.66680549172794,12.9176267736098,46,45,39,"jerryjeudy",139.81347975,108.042449951172,0.733308049717724,26.6502828423024,49,72.2639617919922,35.7784881591797,108.042449951172,0.49047152217032,0.242836527547404,0.733308049717724,168.9,51,12,10,6,4,5,3,10
"137","00-0039894","Xavier Worthy","WR","KC",42,121,163.950414246107,9.64414201447689,96.7812118530273,132.549758911133,218.481079101562,5.69301246194278,7.79704464183134,12.8518281824449,48,51,40,"xavierworthy",172.95866424,121.699867248535,0.918144765017099,-9.00824999389292,41,85.9313201904297,35.7685470581055,121.699867248535,0.648294805636288,0.269849959380811,0.918144765017099,130.9,43,3,1,-8,-10,-5,-7,1
"138","00-0037816","Romeo Doubs","WR","NE",43,123,162.935084870934,9.58441675711375,130.476440429688,162.127990722656,183.723693847656,7.67508473115809,9.53694063074449,10.8072761086857,37,41,49,"romeodoubs",150.613982,53.2472534179688,0.328427270211817,12.3211028709337,47,21.595703125,31.6515502929688,53.2472534179688,0.133201571355699,0.195225698856118,0.328427270211817,147.5,47,-2,-2,6,6,10,10,4
"139","00-0034827","DJ Moore","WR","BUF",44,124,162.041724434684,9.53186614321668,118.114524841309,152.570404052734,177.732650756836,6.94791322595933,8.97472965016085,10.4548618092256,42,43,54,"djmoore",209.72858126,59.6181259155273,0.390758130881799,-47.6868568253165,25,25.1622467041016,34.4558792114258,59.6181259155273,0.16492220008413,0.225835930797669,0.390758130881799,60.2,23,-31,-29,-20,-18,-19,-17,-21
"140","00-0036259","Jauan Jennings","WR","MIN",45,125,160.834983793136,9.46088139959626,118.733528137207,169.098937988281,186.69384765625,6.98432518454159,9.94699635225184,10.9819910386029,41,38,48,"jauanjennings",115.0270047,67.960319519043,0.401896784968293,45.8079790931364,58,17.5949096679688,50.3654098510742,67.960319519043,0.104050976767152,0.297845808201141,0.401896784968293,171.2,78,30,10,40,20,37,17,33
"141","00-0040735","Luther Burden III","WR","CHI",47,136,153.894809768334,9.05263586872553,84.4586791992188,146.652389526367,227.447479248047,4.96815759995404,8.62661114860983,13.3792634851792,52,46,35,"lutherburden",206.82457056,142.988800048828,0.975018549037141,-52.9297607916661,27,80.7950897216797,62.1937103271484,142.988800048828,0.550929241471059,0.424089307566082,0.975018549037141,74.8,27,-8,-8,-19,-19,-25,-25,-20
"142","00-0039868","Troy Franklin","WR","DEN",48,139,152.289731974141,8.95821952789066,122.922164916992,164.864791870117,206.184295654297,7.23071558335248,9.6979289335363,12.1284879796645,39,40,42,"troyfranklin",50.69009409,83.2621307373047,0.505032819881274,101.599637884141,82,41.3195037841797,41.942626953125,83.2621307373047,0.250626609329248,0.254406210552026,0.505032819881274,170.1,57,15,40,17,42,18,43,9
"143","00-0033921","Chris Godwin Jr.","WR","TB",49,141,151.889495139156,8.93467618465626,91.8104934692383,125.360130310059,172.212692260742,5.40061726289637,7.37412531235639,10.130158368279,50,56,57,"chrisgodwin",157.33353261,80.4021987915039,0.641369776759498,-5.44403747084363,46,46.8525619506836,33.5496368408203,80.4021987915039,0.373743724059644,0.267626052699854,0.641369776759498,121.7,41,-16,-11,-15,-10,-9,-4,-8
"144","00-0033908","Cooper Kupp","WR","SEA",50,147,148.976283977658,8.76331082221516,94.6642608642578,148.277282714844,169.889236450195,5.56848593319164,8.72219310087316,9.99348449707031,49,44,59,"cooperkupp",101.50020485,75.2249755859375,0.507326369951119,47.4760791276578,61,21.6119537353516,53.613021850586,75.2249755859375,0.145753640339594,0.361572729611526,0.507326369951119,169.4,52,-7,2,8,17,3,12,2
"145","00-0038608","Kayshon Boutte","WR","NE",51,148,146.434913601286,8.61381844713448,72.67626953125,104.231407165527,169.819671630859,4.27507467830882,6.13125924503102,9.98939244887408,58,66,61,"kayshonboutte",139.01877591,97.1434020996094,0.931997415571089,7.41613769128608,50,65.588264465332,31.5551376342773,97.1434020996094,0.629256250576882,0.302741164994208,0.931997415571089,170.6,72,11,-11,6,-16,14,-8,21
"146","00-0031408","Mike Evans","WR","SF",52,150,146.17919319339,8.59877607019943,120.54719543457,174.299285888672,180.27018737793,7.0910114961512,10.2528991699219,10.60412866929,40,36,52,"mikeevans",180.11879314,59.7229919433594,0.342646222782034,-33.9395999466096,36,5.97090148925781,53.7520904541015,59.7229919433594,0.0342566032833407,0.308389619498694,0.342646222782034,83.7,30,-22,-16,-6,0,-10,-4,-22
"147","00-0039901","Keon Coleman","WR","BUF",53,151,145.597126976306,8.56453688095915,90.7201385498047,126.465553283691,173.649124145508,5.3364787382238,7.43915019315832,10.2146543615005,51,54,56,"keoncoleman",75.51022122,82.9289855957031,0.65574366649608,70.0869057563055,71,47.1835708618164,35.7454147338867,82.9289855957031,0.373094250858752,0.282649415637328,0.65574366649608,170.2,60,4,15,6,17,9,20,7
"148","00-0039146","Jayden Reed","WR","GB",55,153,145.14040828484,8.53767107557883,76.4980545043945,121.711112976074,190.177993774414,4.49988555908203,7.15947723388672,11.1869408102597,54,57,47,"jaydenreed",173.67592964,113.67993927002,0.934014458419804,-28.5355213551599,40,68.4668807983399,45.2130584716797,113.67993927002,0.562535984793755,0.371478473626049,0.934014458419804,139.5,45,-2,-7,-12,-17,-9,-14,-10
"149","00-0038621","DeMario Douglas","WR","NE",57,167,134.329336054106,7.90172565024155,69.7652816772461,108.094032287598,164.883682250977,4.10384009866153,6.35847248750574,9.69904013241039,60,61,62,"demariodouglas",81.51501718,95.1184005737305,0.879959777248906,52.8143188741064,68,56.7896499633789,38.3287506103516,95.1184005737305,0.525372666386272,0.354587110862634,0.879959777248906,170.5,70,8,6,9,7,10,8,13
"150","00-0039342","Xavier Legette","WR","CAR",59,179,125.915718624377,7.40680697790451,70.2142562866211,118.713806152344,170.145050048828,4.13025036980124,6.98316506778493,10.0085323558134,59,58,58,"xavierlegette",94.01409975,99.930793762207,0.841779039869779,31.9016188743766,62,51.4312438964844,48.4995498657227,99.930793762207,0.433237258272078,0.408541781597701,0.841779039869779,170.8,75,17,4,17,4,16,3,16
"151","00-0039855","Jalen McMillan","WR","TB",60,180,124.908738180047,7.3475728341204,43.7353324890137,98.8125534057617,169.831359863281,2.5726666170008,5.8125031415154,9.99007999195772,85,69,60,"jalenmcmillan",132.86499694,126.096027374268,1.27611343931646,-7.95625875995316,53,71.0188064575195,55.077220916748,126.096027374268,0.71872251054873,0.557390928767726,1.27611343931646,163.7,49,-11,-7,-20,-16,-36,-32,-11
"152","00-0034837","Calvin Ridley","WR","TEN",61,184,122.694328029169,7.21731341348055,62.1566314697266,131.967315673828,199.433624267578,3.65627243939568,7.76278327493107,11.7313896627987,65,52,45,"calvinridley",135.25103764,137.276992797852,1.04023478917421,-12.5567096108307,52,67.46630859375,69.8106842041016,137.276992797852,0.511234984581337,0.528999804592877,1.04023478917421,168.8,50,5,7,-2,0,-15,-13,-11
"153","00-0033555","Mack Hollins","WR","NE",62,186,122.526489373037,7.20744055135513,62.7768898010254,104.190895080566,150.875442504883,3.69275822358973,6.12887618120979,8.87502602969899,64,67,69,"mackhollins",56.66862899,88.0985527038574,0.845549437268339,65.8578603830372,80,46.6845474243164,41.414005279541,88.0985527038574,0.44806743802534,0.397481999242998,0.845549437268339,170.1,57,-12,11,-10,13,-7,16,-5
"154","00-0036309","Darnell Mooney","WR","NYG",63,187,121.933976011943,7.17258682423194,73.9294052124023,117.969314575195,174.755630493164,4.34878854190602,6.93937144559972,10.2797429701861,56,59,55,"darnellmooney",63.69121144,100.826225280762,0.854681792835998,58.2427645719429,79,56.7863159179687,44.039909362793,100.826225280762,0.481365142473319,0.373316650362678,0.854681792835998,170.4,68,13,24,9,20,12,23,5
"155","00-0035535","Darius Slayton","WR","NYG",64,188,120.888534064944,7.11109023911433,57.6222496032715,96.6639022827148,146.224884033203,3.38954409431009,5.68611189898323,8.60146376665901,69,73,71,"dariusslayton",80.08603982,88.6026344299316,0.916605189089033,40.8024942449436,69,49.5609817504883,39.0416526794434,88.6026344299316,0.512714473346382,0.403890715742651,0.916605189089033,170.5,70,-1,-2,-3,-4,1,0,6
"156","00-0039491","Jalen Coker","WR","CAR",65,190,120.126409788283,7.06625939931075,58.904483795166,85.6557159423828,145.757110595703,3.46496963500977,5.03857152602252,8.57394768210018,68,83,73,"jalencoker",147.00811088,86.8526268005371,1.01397350830573,-26.8817010917172,48,60.1013946533203,26.7512321472168,86.8526268005371,0.701662393362611,0.31231111494312,1.01397350830573,154.3,48,-25,-25,-35,-35,-20,-20,-17
"157","00-0039880","Malik Washington","WR","MIA",67,192,117.285076761543,6.8991221624437,59.8229866027832,107.046195983887,164.231048583984,3.51899921192842,6.29683505787569,9.66064991670496,66,64,63,"malikwashington",113.83694331,104.408061981201,0.97535518213947,3.44813345154293,59,57.1848526000977,47.2232093811035,104.408061981201,0.53420723711383,0.44114794502564,0.97535518213947,170.1,57,-6,-4,-7,-5,-9,-7,-10
"158","00-0040667","Matthew Golden","WR","GB",68,193,116.165708479245,6.83327696936737,64.9673538208008,127.032485961914,157.578491210938,3.8216090482824,7.47249917423024,9.26932301240809,61,53,66,"matthewgolden",188.89859285,92.6111373901367,0.729035070744838,-72.7328843707547,32,30.5460052490234,62.0651321411133,92.6111373901367,0.240458218366139,0.488576852378699,0.729035070744838,112.9,37,-29,-34,-16,-21,-24,-29,-31
"159","00-0036550","Rashod Bateman","WR","BAL",69,199,113.384573261889,6.66968078011114,75.6951446533203,105.484756469727,155.328735351562,4.45265556784237,6.2049856746898,9.13698443244485,55,65,67,"rashodbateman",122.33281358,79.6335906982422,0.754929843546603,-8.94824031811069,57,49.8439788818359,29.7896118164062,79.6335906982422,0.472523050248884,0.282406793297719,0.754929843546603,171.5,81,14,-10,16,-8,26,2,12
"160","00-0039424","Devaughn Vele","WR","NO",70,200,113.168422647693,6.65696603809956,53.9622955322266,83.1264572143555,122.059471130371,3.17425267836627,4.88979160084444,7.17996889002183,72,90,96,"devaughnvele",123.38166228,68.0971755981445,0.819199781635642,-10.2132396323074,56,38.9330139160156,29.1641616821289,68.0971755981445,0.468358874186354,0.350840907449288,0.819199781635642,171.7,82,-14,-40,-8,-34,10,-16,12
"161","00-0038976","Marvin Mims Jr.","WR","DEN",71,204,112.337411969218,6.6080830570128,52.6569862365723,107.355674743652,160.79020690918,3.0974697786219,6.31503969080308,9.45824746524586,74,62,64,"marvinmims",70.0145951,108.133220672607,1.00724270916104,42.3228168692176,74,53.4345321655273,54.6986885070801,108.133220672607,0.497733653047407,0.509509056113629,1.00724270916104,170.2,60,-4,10,-2,12,-14,0,-11
"162","00-0038619","Andrei Iosivas","WR","CIN",72,206,112.006736910491,6.58863158297008,59.1916923522949,90.7720642089844,152.176010131836,3.48186425601735,5.33953318876379,8.95153000775506,67,77,68,"andreiiosivas",67.64691006,92.984317779541,1.02437152432122,44.3598268504913,75,61.4039459228516,31.5803718566895,92.984317779541,0.67646303362102,0.347908490700201,1.02437152432122,170.2,60,-8,7,-17,-2,-7,8,-12
"163","00-0040648","Tory Horton","WR","SEA",73,209,110.409420166533,6.49467177450194,47.2480239868164,84.1300659179688,104.78662109375,2.77929552863626,4.94882740693934,6.16391888786765,80,86,105,"toryhorton",65.4757054,57.5385971069336,0.683924307904819,44.933714766533,78,20.6565551757812,36.8820419311523,57.5385971069336,0.245531189716676,0.438393118188143,0.683924307904819,170.2,60,-45,-27,-26,-8,-20,-2,-13
"164","00-0040134","Pat Bryant","WR","DEN",75,212,109.370836228436,6.43357860167273,56.1980972290039,107.231964111328,159.850036621094,3.30577042523552,6.30776259478401,9.40294333065257,70,63,65,"patbryant",72.74866247,103.65193939209,0.966614201754978,36.6221737584364,73,52.6180725097656,51.0338668823242,103.65193939209,0.4906939171154,0.475920284639577,0.966614201754978,170.4,68,3,8,5,10,-2,3,-7
"165","00-0038393","Dontayvion Wicks","WR","PHI",77,220,104.247435115036,6.13220206559036,51.1312484741211,94.7361221313477,142.476928710938,3.00772049847771,5.57271306654986,8.38099580652574,76,74,76,"dontayvionwicks",108.66841306,91.3456802368164,0.964211730243396,-4.42097794496382,60,47.7408065795898,43.6048736572266,91.3456802368164,0.503934565881842,0.460277164361554,0.964211730243396,171,76,0,-16,2,-14,0,-16,-1
"166","00-0039410","Ryan Flournoy","WR","DAL",80,225,102.666821860003,6.03922481529431,48.2636947631836,83.2087707519531,145.85334777832,2.83904086842256,4.8946335736443,8.57960869284237,79,89,72,"ryanflournoy",89.34661393,97.5896530151367,1.17282892336017,13.3202079300033,67,62.6445770263672,34.9450759887695,97.5896530151367,0.752860262929635,0.419968660430539,1.17282892336017,171.1,77,5,-5,-12,-22,-2,-12,-3
"167","00-0040727","Tre Harris","WR","LAC",82,236,97.6509086480776,5.74417109694574,53.0828704833984,101.868751525879,142.865356445312,3.12252179314108,5.99227950152229,8.40384449678309,73,68,75,"treharris",89.85955088,89.7824859619141,0.881354533329149,7.79135776807765,65,40.9966049194336,48.7858810424805,89.7824859619141,0.40244534565655,0.478909187672599,0.881354533329149,171.2,78,3,-10,10,-3,5,-8,-4
"168","00-0037291","Jalen Nailor","WR","LV",83,238,96.8993862448724,5.6999638967572,37.085563659668,79.3431854248047,134.362518310547,2.18150374468635,4.6672462014591,7.90367754767923,98,97,83,"jalennailor",124.22468476,97.2769546508789,1.22602784511432,-27.3252985151276,55,55.0193328857422,42.2576217651367,97.2769546508789,0.693434887837787,0.532592957276529,1.22602784511432,171.2,78,-5,-28,-19,-42,-20,-43,-5
"169","00-0040669","Isaac TeSlaa","WR","DET",84,243,94.5793524096158,5.5634913182127,51.6946449279785,94.3960952758789,126.75537109375,3.04086146635168,5.55271148681641,7.45619829963235,75,75,92,"isaacteslaa",72.95517986,75.0607261657715,0.795167702079217,21.6241725496158,72,32.3592758178711,42.7014503479004,75.0607261657715,0.34280311832072,0.452364583758497,0.795167702079217,170.3,65,-27,-20,-10,-3,-10,-3,-19
"170","00-0038618","Xavier Hutchinson","WR","HOU",85,245,94.4088687214261,5.55346286596624,50.0363082885742,87.6414413452148,133.342788696289,2.94331225226907,5.1553789026597,7.84369345272289,78,80,85,"xavierhutchinson",91.13769286,83.3064804077148,0.950537543986471,3.27117586142612,64,45.7013473510742,37.6051330566406,83.3064804077148,0.521458189751343,0.429079354235128,0.950537543986471,170.3,65,-20,-21,-15,-16,-13,-14,-20
"171","00-0038104","Tyquan Thornton","WR","KC",86,246,94.249724493987,5.54410144082277,46.1078681945801,84.6581878662109,139.161560058594,2.71222754085765,4.97989340389476,8.18597412109375,82,84,79,"tyquanthornton",77.28949104,93.0536918640137,1.09916942719197,16.960233453987,70,54.5033721923828,38.5503196716309,93.0536918640137,0.643805089219685,0.45536433797229,1.09916942719197,170.3,65,-14,-9,-19,-14,-17,-12,-21
"172","00-0040138","Jaylin Noel","WR","HOU",89,255,87.6270588715104,5.15453287479473,43.7149047851562,96.873420715332,137.253982543945,2.57146498736213,5.69843651266659,8.07376367905561,86,72,81,"jaylinnoel",131.62597027,93.5390777587891,0.965580414814285,-43.9989113984896,54,40.3805618286133,53.1585159301758,93.5390777587891,0.41683840139468,0.548742013419605,0.965580414814285,171.8,83,2,-27,11,-18,-3,-32,-6
"173","00-0037801","KaVontae Turpin","WR","DAL",91,259,87.022758926308,5.11898581919459,43.639518737793,81.5483627319336,118.860191345215,2.56703051398782,4.79696251364315,6.99177596148323,87,96,98,"kavontaeturpin",66.36387281,75.2206726074219,0.922405675447928,20.658886116308,76,37.3118286132812,37.9088439941406,75.2206726074219,0.457542338844165,0.464863336603763,0.922405675447928,169.8,54,-44,-22,-42,-20,-33,-11,-37
"174","00-0040131","Kyle Williams","WR","NE",93,263,85.0970312107697,5.00570771828057,44.7206230163574,90.7167053222656,119.18074798584,2.63062488331514,5.33627678366268,7.01063223446117,83,78,97,"kylewilliams",50.75043171,74.4601249694824,0.820798382227037,34.3465995007697,81,28.4640426635742,45.9960823059082,74.4601249694824,0.313768479162216,0.50702990306482,0.820798382227037,170,55,-42,-16,-23,3,-28,-2,-38
"175","00-0037666","Jalen Tolbert","WR","MIA",96,273,82.571929649078,4.85717233229871,44.2160720825195,84.3582305908203,133.855102539062,2.6009454166188,4.96224885828355,7.87382956112132,84,85,84,"jalentolbert",89.49546457,89.639030456543,1.06259969926749,-6.92353492092197,66,49.4968719482422,40.1421585083008,89.639030456543,0.586746208420691,0.475853490846796,1.06259969926749,170.6,72,-12,-18,-13,-19,-12,-18,-24
"176","00-0033307","Kendrick Bourne","WR","ARI",97,275,82.1176670892493,4.83045100524996,38.7923583984375,72.1996459960938,123.973648071289,2.28190343520221,4.24703799977022,7.29256753360524,95,102,93,"kendrickbourne",50.23908021,85.1812896728516,1.17980204054546,31.8785868792493,83,51.7740020751953,33.4072875976562,85.1812896728516,0.717094957473842,0.462707083071622,1.17980204054546,170,55,-38,-10,-47,-19,-40,-12,-42
"177","00-0040729","Jack Bech","WR","LV",98,276,81.953706096072,4.82080624094541,43.5891990661621,91.7597961425781,128.964569091797,2.56407053330365,5.39763506721048,7.58615112304688,88,76,88,"jackbech",65.92311227,85.3753700256348,0.930422402998552,16.030593826072,77,37.2047729492188,48.170597076416,85.3753700256348,0.405458321762281,0.524964081236271,0.930422402998552,170.2,60,-28,-11,-16,1,-28,-11,-38
"178","00-0037741","Jahan Dotson","WR","ATL",111,316,67.6336364324572,3.97844920190925,33.5233268737793,72.3305816650391,122.248687744141,1.97196040433996,4.25474009794347,7.1910992790671,106,101,95,"jahandotson",92.7672717,88.7253608703613,1.22666455637321,-25.1336352675428,63,49.9181060791016,38.8072547912598,88.7253608703613,0.690138319504618,0.536526236868592,1.22666455637321,170.7,74,-21,-32,-27,-38,-32,-43,-37
"179","00-0039851","Drake Maye","QB","NE",1,2,319.868743896484,18.8158084644991,275.960266113281,336.139038085938,371.567993164062,16.232956830193,19.7728845932904,21.8569407743566,3,1,2,"drakemaye",320.17261778,95.6077270507812,0.284429108844948,-0.303873883515621,3,35.428955078125,60.1787719726562,95.6077270507812,0.105399703884043,0.179029404960905,0.284429108844948,47.2,3,1,1,2,2,0,0,2
"180","00-0040691","Jaxson Dart","QB","NYG",2,3,319.082244873047,18.7695438160616,189.775695800781,305.041595458984,356.981475830078,11.1632762235754,17.9436232622932,20.9989103429458,21,8,4,"jaxsondart",299.52563618,167.205780029297,0.548140917561452,19.5566086930469,7,51.9398803710938,115.265899658203,167.205780029297,0.17027146836464,0.377869449196812,0.548140917561452,83.3,8,4,3,0,-1,-13,-14,6
"181","00-0036971","Trevor Lawrence","QB","JAX",3,4,317.776458740234,18.6927328670726,271.113647460938,322.414367675781,361.643981933594,15.9478616153493,18.9655510397518,21.2731754078585,4,4,3,"trevorlawrence",289.54865055,90.5303344726562,0.28078877230339,28.2278081902344,12,39.2296142578125,51.3007202148438,90.5303344726562,0.121674522573577,0.159114249729812,0.28078877230339,101.2,12,9,9,8,8,8,8,9
"182","00-0039732","Bo Nix","QB","DEN",4,5,316.283630371094,18.6049194335938,281.658325195312,309.027404785156,351.270690917969,16.5681367761949,18.178082634421,20.662981818704,2,6,7,"bonix",295.73082077,69.6123657226562,0.225262758722168,20.5528096010938,8,42.2432861328125,27.3690795898438,69.6123657226562,0.136697540343327,0.0885652183788407,0.225262758722168,103.5,13,6,1,7,2,11,6,9
"183","00-0034857","Josh Allen","QB","BUF",5,7,315.111053466797,18.5359443215763,285.320495605469,318.256805419922,374.279571533203,16.7835585650276,18.7209885541131,22.0164453843061,1,5,1,"joshallen",370.5519409,88.9590759277344,0.279519791604638,-55.4408874332031,1,56.0227661132812,32.9363098144531,88.9590759277344,0.176030064901086,0.103489726703552,0.279519791604638,19.2,1,0,0,-4,-4,0,0,-4
"184","00-0034796","Lamar Jackson","QB","BAL",6,8,315.052825927734,18.5325191722197,240.515518188477,328.173980712891,350.938171386719,14.1479716581457,19.3043518066406,20.6434218462776,13,2,9,"lamarjackson",322.51227164,110.422653198242,0.336475953877793,-7.45944571226562,2,22.7641906738281,87.6584625244141,110.422653198242,0.0693662264886984,0.267109727389094,0.336475953877793,34.5,2,-7,-7,0,0,-11,-11,-4
"185","00-0036389","Jalen Hurts","QB","PHI",7,10,307.824615478516,18.1073303222656,265.570129394531,322.698669433594,341.198028564453,15.6217723173254,18.9822746725643,20.0704722684972,5,3,10,"jalenhurts",319.83543312,75.6278991699219,0.234360740633562,-12.0108176414844,4,18.4993591308594,57.1285400390625,75.6278991699219,0.0573270387613614,0.1770337018722,0.234360740633562,54.7,6,-4,-6,3,1,1,-1,-1
"186","00-0033873","Patrick Mahomes","QB","KC",8,11,306.128570556641,18.00756297392,257.492980957031,303.232604980469,340.167175292969,15.1466459386489,17.8372120576746,20.0098338407629,7,9,11,"patrickmahomes",290.97210836,82.6741943359375,0.272642825929826,15.1564621966406,11,36.9345703125,45.7396240234375,82.6741943359375,0.121802766938202,0.150840058991623,0.272642825929826,108.9,14,3,0,5,2,7,4,6
